"feature","Sample.type","visit","mean","sd","median","incidence"
"11730","patient",4,278.597401817408,95.4319262939916,307.99882069964,1
"11743","control",1,426.111790106842,77.67112749754,441.028231066887,1
"11743","control",2,NA,NA,NA,NA
"11743","patient",1,249.09405999641,63.373065024154,253.870826596809,1
"11743","patient",2,250.789921322228,88.5720130210521,257.078388008187,1
"11743","patient",3,288.515265215413,53.7467060074629,276.026069223071,1
"11743","patient",4,278.713219578521,95.4799267021883,308.125547370281,1
"11798","control",1,400.332390787315,58.2433257723529,405.457747981845,1
"11798","control",2,NA,NA,NA,NA
"11798","patient",1,249.504564584493,63.4913428518126,254.239762193192,1
"11798","patient",2,251.220735571073,88.76356052966,257.579668126105,1
"11798","patient",3,288.992855391233,53.8293120177094,276.504900773132,1
"11798","patient",4,279.202317556931,95.6826890100685,308.660730447699,1
"12015","control",1,403.04444844867,58.9307695746461,408.345518685543,1
"12015","control",2,NA,NA,NA,NA
"12015","patient",1,251.111497441742,63.9540816362446,255.682753694278,1
"12015","patient",2,252.907448582121,89.5135753922051,259.542677098853,1
"12015","patient",3,287.128363815322,65.6906339253299,254.692523196801,1
"12015","patient",4,281.11802151038,96.4777575727188,310.757222010461,1
"12404.8275862069","control",1,407.837936223822,60.1556705443415,413.451388907939,1
"12404.8275862069","control",2,NA,NA,NA,NA
"12404.8275862069","patient",1,253.950204373772,64.7704301403098,258.22690248229,1
"12404.8275862069","patient",2,255.888200904751,90.8390872220215,263.013031368992,1
"12404.8275862069","patient",3,290.316878735241,66.3643628194551,257.660491369428,1
"12404.8275862069","patient",4,258.871606519595,91.6240382716792,253.415164959954,1
"12765","control",1,412.174727824688,61.2741843313825,418.072652355129,1
"12765","control",2,NA,NA,NA,NA
"12765","patient",1,256.516757852759,65.5071971275027,260.52130633976,1
"12765","patient",2,258.584487739055,92.0378835408702,266.153234250166,1
"12765","patient",3,293.200821526976,66.9786296601121,260.338951011375,1
"12765","patient",4,261.563968906246,92.7464032973926,256.085645247058,1
"13001","control",1,414.973947062402,62.0010560216083,421.056335581226,1
"13001","control",2,NA,NA,NA,NA
"13001","patient",1,258.172467161816,65.9817750870659,261.998273183139,1
"13001","patient",2,260.324613817206,92.8112907972867,268.180155003717,1
"13001","patient",3,317.321320731906,78.1450360893339,317.321320731906,1
"13001","patient",4,263.302572458077,93.4732187183146,257.809637966408,1
"13163","control",1,416.876048033543,62.4970748855503,423.084129601104,1
"13163","control",2,NA,NA,NA,NA
"13163","patient",1,259.297121019391,66.3037969453664,263,1
"13163","patient",2,261.506963020163,93.336615428766,269.557427036664,1
"13163","patient",3,318.693939856143,78.4301612706798,318.693939856143,1
"13163","patient",4,245.486681198861,105.259491921677,196.485330279156,1
"13419","control",1,419.850563045035,63.2760198083125,426.255718536131,1
"13419","control",2,NA,NA,NA,NA
"13419","patient",1,260.178116440757,77.1083710876272,246.793087757121,1
"13419","patient",2,263.355803409629,94.157704322761,271.711050643245,1
"13419","patient",3,320.840462352633,78.8794203460151,320.840462352633,1
"13419","patient",4,247.180682243687,106.13085410932,197.838156113687,1
"13532.4482758621","control",1,421.151625715607,63.6179423851951,427.64316286426,1
"13532.4482758621","control",2,NA,NA,NA,NA
"13532.4482758621","patient",1,260.968347415204,77.3636817891808,247.553186062947,1
"13532.4482758621","patient",2,264.164450558073,94.5166705860964,272.652962699032,1
"13532.4482758621","patient",3,321.779395561737,79.0772563388301,321.779395561737,1
"13532.4482758621","patient",4,186.794512526018,16.4540765542998,186.794512526018,1
"13564","control",1,421.51876610728,63.7145573367085,428.034697346911,1
"13564","control",2,NA,NA,NA,NA
"13564","patient",1,261.191335106883,77.4356791392733,247.767719008093,1
"13564","patient",2,264.392634555876,94.6179438603971,272.918743918588,1
"13564","patient",3,322.044355224754,79.1332317324844,322.044355224754,1
"13564","patient",4,186.942189013993,16.4810472266699,186.942189013993,1
"13650","control",1,422.50263616365,63.973744563033,429.083977422401,1
"13650","control",2,NA,NA,NA,NA
"13650","patient",1,261.788893796533,77.6285145917286,248.342726143699,1
"13650","patient",2,265.004118232774,94.8892889110444,273.630960168721,1
"13650","patient",3,266.692472664977,NA,266.692472664977,1
"13650","patient",4,187.337838117347,16.5532618141882,187.337838117347,1
"13904","control",1,405.007614565586,61.6002593605263,392.369397480606,1
"13904","control",2,NA,NA,NA,NA
"13904","patient",1,263.539359113483,78.1925278364616,250.028025676604,1
"13904","patient",2,266.795387477231,95.6837495835303,275.717097945345,1
"13904","patient",3,268.459408810092,NA,268.459408810092,1
"13904","patient",4,188.496054114981,16.7643058334295,188.496054114981,1
"14131","control",1,407.366016964648,62.2914306750309,394.749393123559,1
"14131","control",2,NA,NA,NA,NA
"14131","patient",1,265.085944674629,78.6897342147874,251.518171793836,1
"14131","patient",2,279.192206956409,107.736494007817,284.411084877205,1
"14131","patient",3,270.018468142175,NA,270.018468142175,1
"14131","patient",4,189.518374550279,16.9501755037296,189.518374550279,1
"14504","control",1,376.805837416201,30.8381110128944,376.805837416201,1
"14504","control",2,NA,NA,NA,NA
"14504","patient",1,267.591987118062,79.4930672374983,253.935102098836,1
"14504","patient",2,281.942562976708,108.966334583906,287.274551936137,1
"14504","patient",3,272.540689830457,NA,272.540689830457,1
"14504","patient",4,191.172856489584,17.2502512719471,191.172856489584,1
"14660.0689655172","control",1,400.209815891974,NA,400.209815891974,1
"14660.0689655172","control",2,NA,NA,NA,NA
"14660.0689655172","patient",1,268.627468745399,79.8241254667465,254.934634086982,1
"14660.0689655172","patient",2,283.078630338905,109.474164733309,288.457513979708,1
"14660.0689655172","patient",3,273.581438180668,NA,273.581438180668,1
"14660.0689655172","patient",4,191.855713137053,17.3738704045088,191.855713137053,1
"15787.6896551724","control",1,411.488126703971,NA,411.488126703971,1
"15787.6896551724","control",2,NA,NA,NA,NA
"15787.6896551724","patient",1,275.90651290938,82.1356202328054,261.976338806179,1
"15787.6896551724","patient",2,291.058848474416,113.038311422663,296.770053276254,1
"15787.6896551724","patient",3,280.875664677737,NA,280.875664677737,1
"15787.6896551724","patient",4,196.642539267714,18.2378461485317,196.642539267714,1
"16131","control",1,414.828440218959,NA,414.828440218959,1
"16131","control",2,NA,NA,NA,NA
"16131","patient",1,278.051417185315,82.8110445461807,264.056800263178,1
"16131","patient",2,293.408530645876,114.086699722367,299.218544288481,1
"16131","patient",3,283.018337437658,NA,283.018337437658,1
"16131","patient",4,198.04836015667,18.4911470730566,198.04836015667,1
"16473","control",1,418.121139901132,NA,418.121139901132,1
"16473","control",2,NA,NA,NA,NA
"16473","patient",1,304.069879606907,83.7937515091459,318.040889773782,1
"16473","patient",2,295.717906170734,115.116681232949,301.625437660446,1
"16473","patient",3,285.122238193464,NA,285.122238193464,1
"16473","patient",4,199.428289574768,18.7398147596511,199.428289574768,1
"16915.3103448276","control",1,422.323505988625,NA,422.323505988625,1
"16915.3103448276","control",2,NA,NA,NA,NA
"16915.3103448276","patient",1,268.714170961771,74.0566711396077,268.714170961771,1
"16915.3103448276","patient",2,298.654951883616,116.426072327648,304.68704881511,1
"16915.3103448276","patient",3,287.795244433119,NA,287.795244433119,1
"16915.3103448276","patient",4,201.180554902971,19.0558305111281,201.180554902971,1
"17001","control",1,423.134479586374,NA,423.134479586374,1
"17001","control",2,NA,NA,NA,NA
"17001","patient",1,269.217102902045,74.1728412067807,269.217102902045,1
"17001","patient",2,299.220361547807,116.678084218965,305.276503951256,1
"17001","patient",3,288.309490446239,NA,288.309490446239,1
"17001","patient",4,201.517515308621,19.116653479038,201.517515308621,1
"17414","control",1,427,NA,427,1
"17414","control",2,NA,NA,NA,NA
"17414","patient",1,271.611364832058,74.721322334208,271.611364832058,1
"17414","patient",2,301.909037498615,117.876269086032,308.079786921808,1
"17414","patient",3,290.7534660293,NA,290.7534660293,1
"17414","patient",4,216.840187203877,NA,216.840187203877,1
"17754","control",1,NA,NA,NA,NA
"17754","control",2,NA,NA,NA,NA
"17754","patient",1,273.557060772459,75.1614186695294,273.557060772459,1
"17754","patient",2,304.090334731829,118.848179415765,310.354353982575,1
"17754","patient",3,292.734605822209,NA,292.734605822209,1
"17754","patient",4,218.30259247813,NA,218.30259247813,1
"17962","control",1,NA,NA,NA,NA
"17962","control",2,NA,NA,NA,NA
"17962","patient",1,274.736414247617,75.4256824448984,274.736414247617,1
"17962","patient",2,258.88664336271,91.7092675387395,306,1
"17962","patient",3,293.933328544118,NA,293.933328544118,1
"17962","patient",4,219.187010574415,NA,219.187010574415,1
"18042.9310344828","control",1,NA,NA,NA,NA
"18042.9310344828","control",2,NA,NA,NA,NA
"18042.9310344828","patient",1,275.19347546004,75.5275874082956,275.19347546004,1
"18042.9310344828","patient",2,235.691882150502,116.367380738307,235.691882150502,1
"18042.9310344828","patient",3,294.397473880672,NA,294.397473880672,1
"18042.9310344828","patient",4,219.529362801773,NA,219.529362801773,1
"19170.5517241379","control",1,NA,NA,NA,NA
"19170.5517241379","control",2,NA,NA,NA,NA
"19170.5517241379","patient",1,281.435239897163,76.8900512478471,281.435239897163,1
"19170.5517241379","patient",2,240.625809008718,119.285124102982,240.625809008718,1
"19170.5517241379","patient",3,300.713233494574,NA,300.713233494574,1
"19170.5517241379","patient",4,224.181830985132,NA,224.181830985132,1
"19462","control",1,NA,NA,NA,NA
"19462","control",2,NA,NA,NA,NA
"19462","patient",1,283.009746707378,77.2249619347794,283.009746707378,1
"19462","patient",2,241.867820229209,120.02122237719,241.867820229209,1
"19462","patient",3,302.299996650591,NA,302.299996650591,1
"19462","patient",4,225.348700257856,NA,225.348700257856,1
"19812","control",1,NA,NA,NA,NA
"19812","control",2,NA,NA,NA,NA
"19812","patient",1,284.885004992001,77.6191184306034,284.885004992001,1
"19812","patient",2,328.833550503241,NA,328.833550503241,1
"19812","patient",3,304.186672362165,NA,304.186672362165,1
"19812","patient",4,226.734908304222,NA,226.734908304222,1
"20298.1724137931","control",1,NA,NA,NA,NA
"20298.1724137931","control",2,NA,NA,NA,NA
"20298.1724137931","patient",1,342.717652304822,NA,342.717652304822,1
"20298.1724137931","patient",2,331.708142267269,NA,331.708142267269,1
"20298.1724137931","patient",3,306.768388254005,NA,306.768388254005,1
"20298.1724137931","patient",4,228.629471351877,NA,228.629471351877,1
"20342","control",1,NA,NA,NA,NA
"20342","control",2,NA,NA,NA,NA
"20342","patient",1,342.982085700976,NA,342.982085700976,1
"20342","patient",2,331.966236238881,NA,331.966236238881,1
"20342","patient",3,307,NA,307,1
"20342","patient",4,228.799297711056,NA,228.799297711056,1
"21425.7931034483","control",1,NA,NA,NA,NA
"21425.7931034483","control",2,NA,NA,NA,NA
"21425.7931034483","patient",1,349.374112184366,NA,349.374112184366,1
"21425.7931034483","patient",2,338.216322009363,NA,338.216322009363,1
"21425.7931034483","patient",3,NA,NA,NA,NA
"21425.7931034483","patient",4,232.897807704632,NA,232.897807704632,1
"22553.4137931034","control",1,NA,NA,NA,NA
"22553.4137931034","control",2,NA,NA,NA,NA
"22553.4137931034","patient",1,355.782358603644,NA,355.782358603644,1
"22553.4137931034","patient",2,344.505370532568,NA,344.505370532568,1
"22553.4137931034","patient",3,NA,NA,NA,NA
"22553.4137931034","patient",4,236.99430349123,NA,236.99430349123,1
"22592","control",1,NA,NA,NA,NA
"22592","control",2,NA,NA,NA,NA
"22592","patient",1,356,NA,356,1
"22592","patient",2,344.719389103316,NA,344.719389103316,1
"22592","patient",3,NA,NA,NA,NA
"22592","patient",4,237.133218691399,NA,237.133218691399,1
"23681.0344827586","control",1,NA,NA,NA,NA
"23681.0344827586","control",2,NA,NA,NA,NA
"23681.0344827586","patient",1,NA,NA,NA,NA
"23681.0344827586","patient",2,350.602511637773,NA,350.602511637773,1
"23681.0344827586","patient",3,NA,NA,NA,NA
"23681.0344827586","patient",4,240.939184662772,NA,240.939184662772,1
"24808.6551724138","control",1,NA,NA,NA,NA
"24808.6551724138","control",2,NA,NA,NA,NA
"24808.6551724138","patient",1,NA,NA,NA,NA
"24808.6551724138","patient",2,356.51557221357,NA,356.51557221357,1
"24808.6551724138","patient",3,NA,NA,NA,NA
"24808.6551724138","patient",4,244.739992911748,NA,244.739992911748,1
"25886","control",1,NA,NA,NA,NA
"25886","control",2,NA,NA,NA,NA
"25886","patient",1,NA,NA,NA,NA
"25886","patient",2,362,NA,362,1
"25886","patient",3,NA,NA,NA,NA
"25886","patient",4,248.243551807831,NA,248.243551807831,1
"25936.275862069","control",1,NA,NA,NA,NA
"25936.275862069","control",2,NA,NA,NA,NA
"25936.275862069","patient",1,NA,NA,NA,NA
"25936.275862069","patient",2,NA,NA,NA,NA
"25936.275862069","patient",3,NA,NA,NA,NA
"25936.275862069","patient",4,248.403361359825,NA,248.403361359825,1
"27063.8965517241","control",1,NA,NA,NA,NA
"27063.8965517241","control",2,NA,NA,NA,NA
"27063.8965517241","patient",1,NA,NA,NA,NA
"27063.8965517241","patient",2,NA,NA,NA,NA
"27063.8965517241","patient",3,NA,NA,NA,NA
"27063.8965517241","patient",4,251.944422634154,NA,251.944422634154,1
"28191.5172413793","control",1,NA,NA,NA,NA
"28191.5172413793","control",2,NA,NA,NA,NA
"28191.5172413793","patient",1,NA,NA,NA,NA
"28191.5172413793","patient",2,NA,NA,NA,NA
"28191.5172413793","patient",3,NA,NA,NA,NA
"28191.5172413793","patient",4,255.367502768691,NA,255.367502768691,1
"29319.1379310345","control",1,NA,NA,NA,NA
"29319.1379310345","control",2,NA,NA,NA,NA
"29319.1379310345","patient",1,NA,NA,NA,NA
"29319.1379310345","patient",2,NA,NA,NA,NA
"29319.1379310345","patient",3,NA,NA,NA,NA
"29319.1379310345","patient",4,258.676494172698,NA,258.676494172698,1
"30446.7586206897","control",1,NA,NA,NA,NA
"30446.7586206897","control",2,NA,NA,NA,NA
"30446.7586206897","patient",1,NA,NA,NA,NA
"30446.7586206897","patient",2,NA,NA,NA,NA
"30446.7586206897","patient",3,NA,NA,NA,NA
"30446.7586206897","patient",4,261.883314846709,NA,261.883314846709,1
"31574.3793103448","control",1,NA,NA,NA,NA
"31574.3793103448","control",2,NA,NA,NA,NA
"31574.3793103448","patient",1,NA,NA,NA,NA
"31574.3793103448","patient",2,NA,NA,NA,NA
"31574.3793103448","patient",3,NA,NA,NA,NA
"31574.3793103448","patient",4,264.98768940649,NA,264.98768940649,1
"32702","control",1,NA,NA,NA,NA
"32702","control",2,NA,NA,NA,NA
"32702","patient",1,NA,NA,NA,NA
"32702","patient",2,NA,NA,NA,NA
"32702","patient",3,NA,NA,NA,NA
"32702","patient",4,268,NA,268,1
