"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","i.baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","DietStatus_before.diet_vs_after.diet","SE_Intercept","SE_DietStatus_before.diet_vs_after.diet","WaldStatistic_Intercept","WaldStatistic_DietStatus_before.diet_vs_after.diet","WaldPvalue_Intercept","WaldPvalue_DietStatus_before.diet_vs_after.diet","betaConv","betaIter","deviance","maxCooks","replace"
"Sutterella.Otu0171",10.6144598935074,-2.1430117063005,2.06512846417309,-1.03771350958479,0.299403453522065,0.705736711873439,10.6144598935074,815.24170534957,FALSE,17.7397249075422,9,9.23050593278863,16.6166946666872,9,FALSE,16.6166946666872,4.13352620368513,-2.1430117063005,1.47336560758091,2.06512846417309,2.80549931559206,-1.03771350958479,0.00502386880681976,0.299403453522065,TRUE,22,110.667513825486,NA,TRUE
"Clostridiales.Otu1597",0.69722220947206,2.97694268383838,2.95106879171069,1.00876763435687,0.313086086581031,0.714068906841,0.69722220947206,16.0419207095763,FALSE,33,100,27.2251577148529,33,9,FALSE,33,-2.46309704671705,2.97694268383838,2.12627925863371,2.95106879171069,-1.15840712677589,1.00876763435687,0.246697932176651,0.313086086581031,TRUE,9,18.3036232429011,NA,TRUE
"Prevotella.Otu0882",1.11360687836447,-2.9387209479917,2.93904554400377,-0.999889557338528,0.317363958596,0.714068906841,1.11360687836447,40.923969224842,FALSE,33,2,19.2162265014163,33,5,FALSE,33,1.19821395250611,-2.9387209479917,2.08875866984515,2.93904554400377,0.573648823008803,-0.999889557338528,0.56620546618874,0.317363958596,TRUE,7,21.1373462625414,NA,TRUE
"Prevotella.Otu2227",2.02024756538156,-2.83553983926776,2.93091644635865,-0.96745843532681,0.333314910040755,0.733292802089661,2.02024756538156,113.615837442804,FALSE,33,20,13.7272001573908,33,8,FALSE,33,1.94341219896256,-2.83553983926776,2.08200780276332,2.93091644635865,0.93343175581916,-0.96745843532681,0.350597090715475,0.333314910040755,TRUE,19,35.5076658029463,NA,TRUE
"Bacteroides.Otu0848",138.353844244412,0.904489893145118,0.95186473932404,0.950229434685683,0.341995685402583,0.733769712578013,138.353844244412,42962.2363785588,FALSE,3.45681035520142,11,8.7513694457147,3.57602557659751,11,FALSE,3.57602557659751,6.57727371705537,0.904489893145118,0.683290623492403,0.95186473932404,9.62588024907749,0.950229434685683,6.21722974917309e-22,0.341995685402583,TRUE,10,351.517187729834,NA,FALSE
"Roseburia.Otu2084",13.5892490808798,-0.893753869497383,0.953048538754109,-0.937784208415827,0.348355318092592,0.733769712578013,13.5892490808798,323.346505897918,FALSE,3.28444021254467,13,9.4066108480801,3.46531746242784,9,FALSE,3.46531746242784,4.16398689673372,-0.893753869497383,0.678049482136907,0.953048538754109,6.1411253993008,-0.937784208415827,8.1938864222979e-10,0.348355318092592,TRUE,8,218.88895328336,NA,FALSE
"Lachnospiracea_incertae_sedis.Otu0651",6.49701510913814,-0.994565160068041,1.1701066982574,-0.849978178527829,0.395337218436812,0.777214906178315,6.49701510913814,261.634509694378,FALSE,4.95444220290818,10,9.30637646369063,5.14310883415541,11,FALSE,5.14310883415541,3.14457856173715,-0.994565160068041,0.828941491860912,1.1701066982574,3.79348674497859,-0.849978178527829,0.000148546564151716,0.395337218436812,TRUE,9,159.407466764789,NA,TRUE
"Faecalibacterium.Otu0067",187.186399424798,-0.667643355763606,0.797178626670394,-0.837507847585147,0.4023071676831,0.777214906178315,187.186399424798,90307.0919959407,FALSE,2.42202083697287,9,8.43886049809002,2.50735582925482,11,FALSE,2.50735582925482,7.85411755351795,-0.667643355763606,0.571726816883113,0.797178626670394,13.7375356928966,-0.837507847585147,6.05002157942894e-43,0.4023071676831,TRUE,7,392.281764323023,NA,FALSE
"Prevotella.Otu2327",2.41632397095296,-2.18846247829994,2.65827179738702,-0.823265130545009,0.410357238220537,0.777214906178315,2.41632397095296,137.76640293213,FALSE,32.0503211259645,8,12.6474451224025,27.1012356796715,9,FALSE,27.1012356796715,2.08374288098887,-2.18846247829994,1.88772934589647,2.65827179738702,1.10383561367973,-0.823265130545009,0.269664452972866,0.410357238220537,TRUE,20,61.1928002578275,NA,TRUE
"Lactobacillus.Otu1332",0.461591644493845,2.27234555092009,2.77790814980276,0.818006006095427,0.413353757759429,0.777214906178315,0.461591644493845,3.11499337659503,FALSE,25.7632054407261,7,39.1120854559476,28.9706594694785,8,FALSE,28.9706594694785,-2.23686068940677,2.27234555092009,1.99823428506295,2.77790814980276,-1.11941863180288,0.818006006095427,0.262961585997282,0.413353757759429,TRUE,10,41.427459220273,NA,TRUE
