"feature","visit","Drug.Before.Diet","mean","sd","median","incidence"
"Bacteroides.Otu0929",1,"DrugBefore_NO",0.0141864245412596,0.022493778364047,0.00357101344350275,0.7
"Bacteroides.Otu0929",1,"DrugBefore_YES",0.0297239587429593,0.0621961997184848,0.00372362432767894,0.769230769230769
"Bacteroides.Otu0929",2,"DrugBefore_NO",0.00567844664097585,0.00643320817690101,0.00419674332717811,0.571428571428571
"Bacteroides.Otu0929",2,"DrugBefore_YES",0.0224973835077686,0.0253274859829218,0.015855405067663,0.8
"Bacteroides.Otu0929",3,"DrugBefore_NO",0.00206424541567065,0.00487516799276753,0,0.333333333333333
"Bacteroides.Otu0929",3,"DrugBefore_YES",0.0253023661781283,0.0258757091252581,0.0213422617986398,0.875
"Bacteroides.Otu0929",4,"DrugBefore_NO",0.00629835707657333,0.00979820459219568,0,0.333333333333333
"Bacteroides.Otu0929",4,"DrugBefore_YES",0.0155590005164271,0.0154538774751596,0.0129655678551771,0.857142857142857
"Bacteroidales.Otu0696",1,"DrugBefore_NO",0.000208254502434765,0.000593559763490829,0,0.3
"Bacteroidales.Otu0696",1,"DrugBefore_YES",8.15382474217173e-05,0.000208177795673569,0,0.153846153846154
"Bacteroidales.Otu0696",2,"DrugBefore_NO",0.0145360775521237,0.0309075849010381,0,0.285714285714286
"Bacteroidales.Otu0696",2,"DrugBefore_YES",0.000158227848101266,0.000500360389267149,0,0.1
"Bacteroidales.Otu0696",3,"DrugBefore_NO",0.00166322551043817,0.00407405382775362,0,0.166666666666667
"Bacteroidales.Otu0696",3,"DrugBefore_YES",1.05950161044245e-05,2.99672309368769e-05,0,0.125
"Bacteroidales.Otu0696",4,"DrugBefore_NO",0,0,0,0
"Bacteroidales.Otu0696",4,"DrugBefore_YES",4.36845278139389e-06,1.15578396736966e-05,0,0.142857142857143
"Clostridiales.Otu1597",1,"DrugBefore_NO",0.00526470403970996,0.0150918812149354,0,0.3
"Clostridiales.Otu1597",1,"DrugBefore_YES",7.24127943062854e-05,0.000261088042870939,0,0.0769230769230769
"Clostridiales.Otu1597",2,"DrugBefore_NO",0.00469759248385203,0.0124286614729987,0,0.142857142857143
"Clostridiales.Otu1597",2,"DrugBefore_YES",0,0,0,0
"Clostridiales.Otu1597",3,"DrugBefore_NO",0,0,0,0
"Clostridiales.Otu1597",3,"DrugBefore_YES",0,0,0,0
"Clostridiales.Otu1597",4,"DrugBefore_NO",0.000970604547975596,0.00237748588456493,0,0.166666666666667
"Clostridiales.Otu1597",4,"DrugBefore_YES",0,0,0,0
"Barnesiella.Otu2015",1,"DrugBefore_NO",2.37561692791704e-05,5.02966061193975e-05,0,0.2
"Barnesiella.Otu2015",1,"DrugBefore_YES",0.000298075738274875,0.00096613728085115,0,0.153846153846154
"Barnesiella.Otu2015",2,"DrugBefore_NO",0.000224257074823388,0.000462526857891571,0,0.285714285714286
"Barnesiella.Otu2015",2,"DrugBefore_YES",7.1921749136939e-06,2.27436540575977e-05,0,0.1
"Barnesiella.Otu2015",3,"DrugBefore_NO",0,0,0,0
"Barnesiella.Otu2015",3,"DrugBefore_YES",0.00975800983217495,0.0275998196928636,0,0.125
"Barnesiella.Otu2015",4,"DrugBefore_NO",0.00114081336909937,0.00279441064603884,0,0.166666666666667
"Barnesiella.Otu2015",4,"DrugBefore_YES",2.32137053716514e-05,6.14176914217139e-05,0,0.142857142857143
"Prevotella.Otu2227",1,"DrugBefore_NO",0.000374736951414016,0.000941007447411108,0,0.2
"Prevotella.Otu2227",1,"DrugBefore_YES",0.000273885319480935,0.000676803766718924,0,0.153846153846154
"Prevotella.Otu2227",2,"DrugBefore_NO",0.00314570925257948,0.00832276437924018,0,0.142857142857143
"Prevotella.Otu2227",2,"DrugBefore_YES",0.000992520138089758,0.00313862425994848,0,0.1
"Prevotella.Otu2227",3,"DrugBefore_NO",0.0024579687346377,0.00602076920357678,0,0.166666666666667
"Prevotella.Otu2227",3,"DrugBefore_YES",0.00021190032208849,0.000599344618737538,0,0.125
"Prevotella.Otu2227",4,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu2227",4,"DrugBefore_YES",0,0,0,0
"Veillonella.Otu0362",1,"DrugBefore_NO",0.000897871682673558,0.00210487760153538,0,0.4
"Veillonella.Otu0362",1,"DrugBefore_YES",0.000135687320497354,0.000242141567428388,0,0.307692307692308
"Veillonella.Otu0362",2,"DrugBefore_NO",0.000962976980789085,0.00122591774354805,0.000412541254125413,0.714285714285714
"Veillonella.Otu0362",2,"DrugBefore_YES",0.00515277643836761,0.0160687800211342,2.8162667567872e-05,0.5
"Veillonella.Otu0362",3,"DrugBefore_NO",0.0155007436958838,0.0341196356836159,0.000594601022713759,0.5
"Veillonella.Otu0362",3,"DrugBefore_YES",0.000573333590673684,0.000784627868174669,0.000349403134654836,0.75
"Veillonella.Otu0362",4,"DrugBefore_NO",0.00179698664651062,0.00230559055635623,0.000774536931640492,0.833333333333333
"Veillonella.Otu0362",4,"DrugBefore_YES",7.72835939789639e-05,9.87507999923992e-05,0,0.428571428571429
"Prevotella.Otu1994",1,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu1994",1,"DrugBefore_YES",0.00594728009340945,0.01789977690189,0,0.153846153846154
"Prevotella.Otu1994",2,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu1994",2,"DrugBefore_YES",0.00690448791714614,0.0218339078952938,0,0.1
"Prevotella.Otu1994",3,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu1994",3,"DrugBefore_YES",0.000867988705555132,0.00242354401931689,0,0.25
"Prevotella.Otu1994",4,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu1994",4,"DrugBefore_YES",4.36845278139389e-06,1.15578396736966e-05,0,0.142857142857143
"Blautia.Otu0591",1,"DrugBefore_NO",0.00182111514006748,0.00282106986553873,0.00058610769602849,0.7
"Blautia.Otu0591",1,"DrugBefore_YES",0.000632098507023053,0.000646816688347369,0.000549148819330038,0.692307692307692
"Blautia.Otu0591",2,"DrugBefore_NO",0.00178193979344715,0.00306299123578705,0.000335739466174249,0.714285714285714
"Blautia.Otu0591",2,"DrugBefore_YES",0.0011955408507063,0.00160670557912513,0.000688025580585186,0.7
"Blautia.Otu0591",3,"DrugBefore_NO",0.0055748270812811,0.0087111731013112,0.00147442859999494,1
"Blautia.Otu0591",3,"DrugBefore_YES",0.00140607418655778,0.00174000529391958,0.000883560432710252,0.625
"Blautia.Otu0591",4,"DrugBefore_NO",0.000385204533096641,0.000212815751970845,0.000439319194976926,0.833333333333333
"Blautia.Otu0591",4,"DrugBefore_YES",0.00186277640735422,0.00310287958810217,0.000894254415381176,0.857142857142857
"Megamonas.Otu2657",1,"DrugBefore_NO",1.08944329447652e-05,3.44512219214335e-05,0,0.1
"Megamonas.Otu2657",1,"DrugBefore_YES",0.00159456666174516,0.00574929186106763,0,0.0769230769230769
"Megamonas.Otu2657",2,"DrugBefore_NO",0.0349737160113485,0.0777263570989149,0,0.285714285714286
"Megamonas.Otu2657",2,"DrugBefore_YES",0,0,0,0
"Megamonas.Otu2657",3,"DrugBefore_NO",0.00649188514357054,0.0159018060705025,0,0.166666666666667
"Megamonas.Otu2657",3,"DrugBefore_YES",0,0,0,0
"Megamonas.Otu2657",4,"DrugBefore_NO",0.00470200104831499,0.0115175033384033,0,0.166666666666667
"Megamonas.Otu2657",4,"DrugBefore_YES",7.86321500650899e-05,0.000208041114126539,0,0.142857142857143
"Prevotella.Otu1319",1,"DrugBefore_NO",0.00132617411834298,0.00405404496752608,0,0.3
"Prevotella.Otu1319",1,"DrugBefore_YES",0.000934851434687881,0.00246315128744595,0,0.153846153846154
"Prevotella.Otu1319",2,"DrugBefore_NO",0.0100802505382658,0.0266698360774763,0,0.142857142857143
"Prevotella.Otu1319",2,"DrugBefore_YES",0.00264672036823936,0.00836966469319594,0,0.1
"Prevotella.Otu1319",3,"DrugBefore_NO",0.00850457182184643,0.0208318614443757,0,0.166666666666667
"Prevotella.Otu1319",3,"DrugBefore_YES",0.00040261061196813,0.00113875477560132,0,0.125
"Prevotella.Otu1319",4,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu1319",4,"DrugBefore_YES",0,0,0,0
"Bacteroides.Otu0200",1,"DrugBefore_NO",0.000512147279255943,0.000662200590435427,0.000266192194837559,0.6
"Bacteroides.Otu0200",1,"DrugBefore_YES",0.000790250264591035,0.00207861690990123,0,0.153846153846154
"Bacteroides.Otu0200",2,"DrugBefore_NO",0.00293025582620575,0.00550027457814598,0.000335739466174249,0.571428571428571
"Bacteroides.Otu0200",2,"DrugBefore_YES",5.56730876294399e-06,1.76053761283174e-05,0,0.1
"Bacteroides.Otu0200",3,"DrugBefore_NO",0.0120112738832629,0.0294214921748119,0,0.166666666666667
"Bacteroides.Otu0200",3,"DrugBefore_YES",0.0048845477631471,0.00984809762170447,0,0.375
"Bacteroides.Otu0200",4,"DrugBefore_NO",0.000306718935373271,0.000706958980453651,0,0.333333333333333
"Bacteroides.Otu0200",4,"DrugBefore_YES",0.000101845855436741,0.000206867356059626,0,0.285714285714286
"Prevotella.Otu1987",1,"DrugBefore_NO",0.0576987621809605,0.148014077637948,0,0.4
"Prevotella.Otu1987",1,"DrugBefore_YES",0.0108956442039791,0.0291061875466387,0,0.153846153846154
"Prevotella.Otu1987",2,"DrugBefore_NO",0.0499074097818702,0.104419574707396,0,0.428571428571429
"Prevotella.Otu1987",2,"DrugBefore_YES",0.0193305766744659,0.0596582787717487,1.93154600942594e-05,0.5
"Prevotella.Otu1987",3,"DrugBefore_NO",0.0400894700619408,0.0981987457103373,0,0.166666666666667
"Prevotella.Otu1987",3,"DrugBefore_YES",0.00273110630991849,0.0076302169083062,0,0.25
"Prevotella.Otu1987",4,"DrugBefore_NO",1.54163968797213e-05,3.77623060275518e-05,0,0.166666666666667
"Prevotella.Otu1987",4,"DrugBefore_YES",6.41320165545164e-05,0.000113646414847015,0,0.428571428571429
"Lactobacillus.Otu1332",1,"DrugBefore_NO",0.00015291543218183,0.0002881063650066,0,0.3
"Lactobacillus.Otu1332",1,"DrugBefore_YES",0,0,0,0
"Lactobacillus.Otu1332",2,"DrugBefore_NO",0.1424456879526,0.37687586565609,0,0.142857142857143
"Lactobacillus.Otu1332",2,"DrugBefore_YES",5.56730876294399e-06,1.76053761283174e-05,0,0.1
"Lactobacillus.Otu1332",3,"DrugBefore_NO",0.000879953439790259,0.00190942232228293,0,0.333333333333333
"Lactobacillus.Otu1332",3,"DrugBefore_YES",0,0,0,0
"Lactobacillus.Otu1332",4,"DrugBefore_NO",5.3642313056539e-05,0.000131396295611156,0,0.166666666666667
"Lactobacillus.Otu1332",4,"DrugBefore_YES",0,0,0,0
"Parabacteroides.Otu1736",1,"DrugBefore_NO",0.00386615681226715,0.00613403375282927,0.000145530259788477,0.6
"Parabacteroides.Otu1736",1,"DrugBefore_YES",0.0414166122848203,0.131660353370867,0.000132790368271955,0.538461538461538
"Parabacteroides.Otu1736",2,"DrugBefore_NO",0.0177029858432529,0.0460411631973844,0.000489332550401253,0.571428571428571
"Parabacteroides.Otu1736",2,"DrugBefore_YES",0.0700067096983696,0.210795028924626,0,0.4
"Parabacteroides.Otu1736",3,"DrugBefore_NO",0.00700660712362853,0.0149273792884515,0,0.333333333333333
"Parabacteroides.Otu1736",3,"DrugBefore_YES",0.039642458914295,0.0614640425477624,0.0062409745476107,0.625
"Parabacteroides.Otu1736",4,"DrugBefore_NO",0.000632147291060406,0.00101705426942972,0,0.333333333333333
"Parabacteroides.Otu1736",4,"DrugBefore_YES",0.0017703535142212,0.0035099471239403,0,0.428571428571429
"Enterococcus.Otu1019",1,"DrugBefore_NO",0.00737175833111889,0.0226367311793878,0,0.4
"Enterococcus.Otu1019",1,"DrugBefore_YES",0.000285976525067945,0.000917219365178028,0,0.153846153846154
"Enterococcus.Otu1019",2,"DrugBefore_NO",0.000423450394767413,0.000639509679125586,0,0.428571428571429
"Enterococcus.Otu1019",2,"DrugBefore_YES",0.0712678546469849,0.224310769573028,0,0.4
"Enterococcus.Otu1019",3,"DrugBefore_NO",0.00031210986267166,0.000764509907235698,0,0.166666666666667
"Enterococcus.Otu1019",3,"DrugBefore_YES",0.000238223817738326,0.000430569521478066,0,0.375
"Enterococcus.Otu1019",4,"DrugBefore_NO",5.19372597901735e-05,0.000127219785124295,0,0.166666666666667
"Enterococcus.Otu1019",4,"DrugBefore_YES",0.000310160147478966,0.000820606616832461,0,0.142857142857143
"Lachnospiracea_incertae_sedis.Otu0651",1,"DrugBefore_NO",0.000448192093946587,0.000661140416076252,6.07053967097675e-05,0.5
"Lachnospiracea_incertae_sedis.Otu0651",1,"DrugBefore_YES",0.00156185141183395,0.00321159050004394,8.6587583340549e-05,0.538461538461538
"Lachnospiracea_incertae_sedis.Otu0651",2,"DrugBefore_NO",0.000430682436684856,0.000502981742833126,0.000335739466174249,0.571428571428571
"Lachnospiracea_incertae_sedis.Otu0651",2,"DrugBefore_YES",0.0145614467008773,0.030018558666572,0.000792745318907998,0.8
"Lachnospiracea_incertae_sedis.Otu0651",3,"DrugBefore_NO",0.0307104579991076,0.0739548518195632,0.000467014059581162,0.5
"Lachnospiracea_incertae_sedis.Otu0651",3,"DrugBefore_YES",0.0128028791587335,0.0196765189861508,0.00435835639087088,0.625
"Lachnospiracea_incertae_sedis.Otu0651",4,"DrugBefore_NO",0.00185268220889642,0.00301898671803853,0.000393070004337762,0.833333333333333
"Lachnospiracea_incertae_sedis.Otu0651",4,"DrugBefore_YES",0.00667405859693002,0.0131685481156536,0.000892259647557439,0.714285714285714
"Prevotella.Otu1803",1,"DrugBefore_NO",0.00384724464923021,0.00892092673414048,0,0.3
"Prevotella.Otu1803",1,"DrugBefore_YES",0.00131100015449469,0.00364409054851321,0,0.230769230769231
"Prevotella.Otu1803",2,"DrugBefore_NO",0.0113385342392976,0.0299989418291724,0,0.142857142857143
"Prevotella.Otu1803",2,"DrugBefore_YES",0.00294159953970081,0.00930215450955744,0,0.1
"Prevotella.Otu1803",3,"DrugBefore_NO",0.00993838691705175,0.0243439768131288,0,0.166666666666667
"Prevotella.Otu1803",3,"DrugBefore_YES",0.000731056111205289,0.00206773893464451,0,0.125
"Prevotella.Otu1803",4,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu1803",4,"DrugBefore_YES",1.0645885897395e-05,2.81663665704767e-05,0,0.142857142857143
"Prevotella.Otu0738",1,"DrugBefore_NO",0.0097703809585714,0.0307163168245977,0,0.2
"Prevotella.Otu0738",1,"DrugBefore_YES",0.00113495512447172,0.00409213889663341,0,0.0769230769230769
"Prevotella.Otu0738",2,"DrugBefore_NO",0.000125828370103179,0.000332910575169607,0,0.142857142857143
"Prevotella.Otu0738",2,"DrugBefore_YES",7.02968829861891e-05,0.000203490309084764,0,0.2
"Prevotella.Otu0738",3,"DrugBefore_NO",0.000131091665847344,0.000321107690857428,0,0.166666666666667
"Prevotella.Otu0738",3,"DrugBefore_YES",4.23800644176979e-05,0.000119868923747508,0,0.125
"Prevotella.Otu0738",4,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu0738",4,"DrugBefore_YES",0,0,0,0
"Prevotella.Otu0773",1,"DrugBefore_NO",0.00165844333014581,0.00520193882538993,0,0.2
"Prevotella.Otu0773",1,"DrugBefore_YES",0.00053701365921629,0.00182493194314366,0,0.153846153846154
"Prevotella.Otu0773",2,"DrugBefore_NO",0.00550848642451696,0.0145740851796472,0,0.142857142857143
"Prevotella.Otu0773",2,"DrugBefore_YES",0.000158227848101266,0.000500360389267149,0,0.1
"Prevotella.Otu0773",3,"DrugBefore_NO",0.00339199685380002,0.00830866150093596,0,0.166666666666667
"Prevotella.Otu0773",3,"DrugBefore_YES",3.17850483132734e-05,8.99016928106307e-05,0,0.125
"Prevotella.Otu0773",4,"DrugBefore_NO",0,0,0,0
"Prevotella.Otu0773",4,"DrugBefore_YES",0,0,0,0
"Bacteria.Otu0435",1,"DrugBefore_NO",0.00801489022259363,0.0253453082996098,0,0.1
"Bacteria.Otu0435",1,"DrugBefore_YES",0,0,0,0
"Bacteria.Otu0435",2,"DrugBefore_NO",0,0,0,0
"Bacteria.Otu0435",2,"DrugBefore_YES",0,0,0,0
"Bacteria.Otu0435",3,"DrugBefore_NO",0,0,0,0
"Bacteria.Otu0435",3,"DrugBefore_YES",0,0,0,0
"Bacteria.Otu0435",4,"DrugBefore_NO",0,0,0,0
"Bacteria.Otu0435",4,"DrugBefore_YES",0,0,0,0
"Burkholderiales.Otu0023",1,"DrugBefore_NO",0,0,0,0
"Burkholderiales.Otu0023",1,"DrugBefore_YES",0.000572865281181375,0.00206549514523255,0,0.0769230769230769
"Burkholderiales.Otu0023",2,"DrugBefore_NO",0,0,0,0
"Burkholderiales.Otu0023",2,"DrugBefore_YES",0.00558957799799577,0.0176757976328307,0,0.1
"Burkholderiales.Otu0023",3,"DrugBefore_NO",0,0,0,0
"Burkholderiales.Otu0023",3,"DrugBefore_YES",0,0,0,0
"Burkholderiales.Otu0023",4,"DrugBefore_NO",0,0,0,0
"Burkholderiales.Otu0023",4,"DrugBefore_YES",0,0,0,0
