"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","i.baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","visit","SE_Intercept","SE_visit","WaldStatistic_Intercept","WaldStatistic_visit","WaldPvalue_Intercept","WaldPvalue_visit","betaConv","betaIter","deviance","maxCooks","replace"
"Bacteroides.Otu1669",10.6605812893889,-0.37062824811858,0.36405155881547,-1.01806526889902,0.308646939274461,0.503305240929288,10.6605812893889,338.535231598729,FALSE,5.11031694001828,14,11.7695246264879,5.26142585621055,13,FALSE,5.26142585621055,4.20265482240608,-0.37062824811858,0.916881473297046,0.36405155881547,4.58364024664345,-1.01806526889902,4.56950150724857e-06,0.308646939274461,TRUE,12,374.043691987393,NA,TRUE
"Lachnospiraceae.Otu0220",20.8980847040609,0.319503242423421,0.314325633860772,1.01647211682692,0.309404618887629,0.503305240929288,20.8980847040609,1329.77826139232,FALSE,3.86788856035004,13,8.07281146468361,3.94982191534768,8,FALSE,3.94982191534768,3.62088808204945,0.319503242423421,0.794536492116622,0.314325633860772,4.5572332019685,1.01647211682692,5.18318658412857e-06,0.309404618887629,TRUE,11,474.408104551441,NA,FALSE
"Clostridiales.Otu1597",0.59731735065975,-1.31087282185192,1.29888701458549,-1.00922775201525,0.312865420037125,0.503305240929288,0.59731735065975,11.2059555392239,FALSE,67,9,29.2413410549013,67,10,FALSE,67,1.75590946115837,-1.31087282185192,3.26512937342158,1.29888701458549,0.537776381987072,-1.00922775201525,0.590731439243656,0.312865420037125,TRUE,11,46.4888651847697,NA,TRUE
"Lachnospiraceae.Otu0790",15.1498737988293,-0.297415192624674,0.298338358833394,-0.996905640252464,0.318810313684032,0.505542068841822,15.1498737988293,593.886480628689,FALSE,3.43032354582618,11,9.27550108956817,3.53098967212012,11,FALSE,3.53098967212012,4.54977871018611,-0.297415192624674,0.751837030028431,0.298338358833394,6.05154911033587,-0.996905640252464,1.43459535412667e-09,0.318810313684032,TRUE,9,448.444859695295,NA,FALSE
"Clostridium_XI.Otu1804",70.7087886917062,0.266478566171069,0.272810023890429,0.976791696913956,0.328672287496303,0.513839773409713,70.7087886917062,27587.6988879604,FALSE,2.94733859587114,12,7.95724815844847,3.0078022839739,12,FALSE,3.0078022839739,5.50616419987128,0.266478566171069,0.688003656410192,0.272810023890429,8.00310310645859,0.976791696913956,1.21322269093441e-15,0.328672287496303,TRUE,9,641.932515620623,NA,TRUE
"Bacteroides.Otu0763",9.99799338513711,-0.247173353258195,0.261667651717914,-0.944607985111802,0.344859048861804,0.531657700328614,9.99799338513711,186.207204632642,FALSE,2.52532375695594,14,12.4278837136374,2.65403174656567,10,FALSE,2.65403174656567,3.86841754974814,-0.247173353258195,0.660282810029045,0.261667651717914,5.85872824642818,-0.944607985111802,4.66425226723348e-09,0.344859048861804,TRUE,9,426.755425999092,NA,FALSE
"Bacteroides.Otu2104",49.1925730924231,0.267882628645616,0.318783526704935,0.840327702671935,0.400724672979039,0.598420589608367,49.1925730924231,9648.6045175397,FALSE,4.02333037480554,10,8.94032468074635,4.10561860819021,8,FALSE,4.10561860819021,4.98615151863291,0.267882628645616,0.803997865443588,0.318783526704935,6.20169745834077,0.840327702671935,5.58573796260899e-10,0.400724672979039,TRUE,17,570.331947982895,NA,FALSE
"Clostridium_XlVa.Otu1856",7.23986345633225,-0.193597882831965,0.232117889431062,-0.834049815404095,0.404252912928045,0.598420589608367,7.23986345633225,157.358683867059,FALSE,1.8983460454147,12,16.6290414274666,2.01412992440508,10,FALSE,2.01412992440508,3.28484180326538,-0.193597882831965,0.587310062436805,0.232117889431062,5.59302830541717,-0.834049815404095,2.23142895027727e-08,0.404252912928045,TRUE,7,398.261652494951,NA,TRUE
"Lachnospiraceae.Otu1734",17.8482574437983,0.215959029767144,0.258975228300456,0.833898404818064,0.40433823622187,0.598420589608367,17.8482574437983,1434.47351895694,FALSE,2.57482303773382,13,8.39616217461777,2.65137531081067,9,FALSE,2.65137531081067,3.65398323822221,0.215959029767144,0.655622992112208,0.258975228300456,5.57329941472955,0.833898404818064,2.49959420287729e-08,0.40433823622187,TRUE,9,489.986348736269,NA,FALSE
"Bacteroides.Otu2383",11.6377186476499,-0.305432173951499,0.392041835175818,-0.779080563722295,0.435932258643561,0.636690535650464,11.6377186476499,973.627081155566,FALSE,6.01059284921259,10,11.0007990056842,6.13628001264624,10,FALSE,6.13628001264624,4.19852815502385,-0.305432173951499,0.987783427039728,0.392041835175818,4.25045413811644,-0.779080563722295,2.13337516476533e-05,0.435932258643561,TRUE,15,358.729200487783,NA,TRUE
"Bacteroides.Otu0399",3.53836557458629,-0.319019495423997,0.451593943779107,-0.706429968378943,0.479920789630782,0.686350159542207,3.53836557458629,71.9167469550817,FALSE,7.51019726372543,9,20.8972176758631,7.9144223201257,7,FALSE,7.9144223201257,2.50889610861804,-0.319019495423997,1.13823487148594,0.451593943779107,2.20419895003105,-0.706429968378943,0.0275103555933825,0.479920789630782,TRUE,11,238.500679716073,NA,TRUE
"Sutterella.Otu0171",15.4575229822813,0.554453677725427,0.789136650869186,0.702607941368241,0.48230011211074,0.686350159542207,15.4575229822813,2005.32940813056,FALSE,27.2930877225049,9,9.15049470573057,25.2293039028131,9,FALSE,25.2293039028131,2.6218765153829,0.554453677725427,1.98970396010674,0.789136650869186,1.3177219164012,0.702607941368241,0.187596755126814,0.48230011211074,TRUE,57,206.283431016231,NA,TRUE
"Parabacteroides.Otu1655",1.25372186710576,-0.448335408039246,0.64841454554584,-0.691433298526383,0.489293284354966,0.687488032448116,1.25372186710576,17.2236793793014,FALSE,14.8009728185148,10,27.8495241057684,15.8736424064141,7,FALSE,15.8736424064141,0.952572531482939,-0.448335408039246,1.63118085213114,0.64841454554584,0.583977264224504,-0.691433298526383,0.559235608583655,0.489293284354966,TRUE,11,130.334783551155,NA,TRUE
"Lactobacillus.Otu1332",0.526399865661198,-0.474224711550543,0.807506909448974,-0.587270159550887,0.557022278955647,0.770199728004664,0.526399865661198,4.01745682752604,FALSE,24.108602700366,9,30.0534587315061,24.9823480977912,9,FALSE,24.9823480977912,0.411349138021535,-0.474224711550543,2.03133707325591,0.807506909448974,0.202501664266979,-0.587270159550887,0.839524557465778,0.557022278955647,TRUE,6,100.496687357975,NA,FALSE
"Bacteroides.Otu0006",86.7511638484823,-0.173470852533951,0.299181773323433,-0.579817582491628,0.562037639354755,0.770199728004664,86.7511638484823,15010.9282295256,FALSE,3.55492669812033,10,7.93426742027663,3.62659689735254,8,FALSE,3.62659689735254,6.81893705332011,-0.173470852533951,0.753723635132782,0.299181773323433,9.04699910613635,-0.579817582491628,1.46951234601948e-19,0.562037639354755,TRUE,12,662.348583891011,NA,FALSE
"Lachnospiracea_incertae_sedis.Otu2746",5.11810613211576,-0.213138202380994,0.403333937390783,-0.528441032658475,0.597193264329537,0.799350131374901,5.11810613211576,242.115272721683,FALSE,6.0724614984018,11,18.8685885479566,6.36090946161316,11,FALSE,6.36090946161316,2.82177764523972,-0.213138202380994,1.01787154940359,0.403333937390783,2.77223353663152,-0.528441032658475,0.00556730790313917,0.597193264329537,TRUE,12,282.156679756832,NA,TRUE
"Bacteroides.Otu2534",2.95942799128719,-0.455557285244456,0.863299439634474,-0.527693247938794,0.597712260397449,0.799350131374901,2.95942799128719,130.754474923317,FALSE,30.7615643002819,7,23.1110781525182,29.8241981830432,7,FALSE,29.8241981830432,2.50180369014114,-0.455557285244456,2.17326653963823,0.863299439634474,1.1511720465533,-0.527693247938794,0.249661462777913,0.597712260397449,TRUE,8,128.028625419671,NA,TRUE
"Bacteroides.Otu0752",8.99321086152569,-0.147655869293088,0.290215548838369,-0.50878000811501,0.610906434034012,0.807269216402087,8.99321086152569,177.076359064489,FALSE,3.12733039122026,11,13.7080037247597,3.28248958620631,11,FALSE,3.28248958620631,3.50282127113765,-0.147655869293088,0.733178541683134,0.290215548838369,4.7775829105641,-0.50878000811501,1.7741490534585e-06,0.610906434034012,TRUE,9,402.076732742323,NA,FALSE
"Bacteroides.Otu2765",89.2852107270668,0.146490344690697,0.308782698883633,0.474412411123794,0.635205844350381,0.82699057294826,89.2852107270668,20843.9275367832,FALSE,3.79974887051867,11,7.94477377210563,3.86410681043069,9,FALSE,3.86410681043069,6.1411436338808,0.146490344690697,0.778202288890153,0.308782698883633,7.89144894785533,0.474412411123794,2.98698019609027e-15,0.635205844350381,TRUE,18,648.703764669884,NA,FALSE
"Bacteroides.Otu1883",0.215226520200467,-0.327962477597649,0.703120091809022,-0.466438779688191,0.640901458841617,0.82699057294826,0.215226520200467,0.666559062977762,FALSE,15.3108161259271,9,36.3621180085171,18.2040564264079,6,FALSE,18.2040564264079,-1.04214720746527,-0.327962477597649,1.76920102678867,0.703120091809022,-0.589049628439853,-0.466438779688191,0.555827982259423,0.640901458841617,TRUE,10,68.9191482405914,NA,TRUE
"Blautia.Otu2475",62.9272478964061,0.0993411020444352,0.222917333608535,0.44564099362003,0.655856593940754,0.82699057294826,62.9272478964061,9729.28727019882,FALSE,1.94151068873273,12,8.09030389350856,2.00046049468499,12,FALSE,2.00046049468499,5.74848511050584,0.0993411020444352,0.562332522474622,0.222917333608535,10.2225727318933,0.44564099362003,1.57114629352508e-24,0.655856593940754,TRUE,6,671.299923975953,NA,FALSE
"Bacteroides.Otu2065",47.4786209617274,0.370944408829002,0.834307747510184,0.444613405468195,0.656599158069345,0.82699057294826,47.4786209617274,28792.0416156069,FALSE,30.5719660117019,12,9.23050217251038,28.2894112408154,8,FALSE,28.2894112408154,4.66247995462733,0.370944408829002,2.10180750351602,0.834307747510184,2.21831920707661,0.444613405468195,0.0265330754791717,0.656599158069345,TRUE,100,236.726331499355,NA,TRUE
"Lachnospiraceae.Otu2599",21.4188101852153,0.104800759160508,0.240731796558777,0.435342404529098,0.663313909624447,0.82699057294826,21.4188101852153,1120.49430574724,FALSE,2.22755466920395,11,8.11442957283733,2.29519977610048,10,FALSE,2.29519977610048,4.17391525420898,0.104800759160508,0.608748068208426,0.240731796558777,6.85655605691367,0.435342404529098,7.05404082780562e-12,0.663313909624447,TRUE,7,522.595986524255,NA,FALSE
"Blautia.Otu0591",11.1012994108401,0.110377893879124,0.259458269172875,0.425416750951885,0.670532896985075,0.82699057294826,11.1012994108401,559.64717920872,FALSE,2.51054055530114,12,11.3962649880099,2.61910761183024,9,FALSE,2.61910761183024,3.21429031508917,0.110377893879124,0.657826759969943,0.259458269172875,4.88622614749822,0.425416750951885,1.02787128467493e-06,0.670532896985075,TRUE,7,436.652521064428,NA,FALSE
"Bacteroides.Otu1411",5.96620602182024,0.1538144667309,0.391671825274996,0.392712615013615,0.694531752296589,0.836173870175985,5.96620602182024,191.748153747304,FALSE,5.75078104929492,11,18.182090744567,6.01924605628601,11,FALSE,6.01924605628601,2.24362543365774,0.1538144667309,0.992260177057323,0.391671825274996,2.26112614970754,0.392712615013615,0.023751446516192,0.694531752296589,TRUE,14,308.188102637655,NA,TRUE
"Bacteroides.Otu0786",61.4087346024213,0.212022479522023,0.546428100620444,0.388015329521452,0.698004689317501,0.836173870175985,61.4087346024213,37728.2276305323,FALSE,12.3159673631043,11,8.13353386272863,12.1260147155566,11,FALSE,12.1260147155566,5.45116631966087,0.212022479522023,1.37669687588176,0.546428100620444,3.95959808957179,0.388015329521452,7.50760039096918e-05,0.698004689317501,TRUE,65,404.379705303466,NA,TRUE
"Bacteroides.Otu2069",16.8563778510132,0.189684590818322,0.493276363179272,0.38454019891763,0.700578107444744,0.836173870175985,16.8563778510132,2401.20734722779,FALSE,9.87298691134015,12,8.6583866360774,9.81823089679907,9,FALSE,9.81823089679907,3.63816700079474,0.189684590818322,1.24417149383341,0.493276363179272,2.92416842760575,0.38454019891763,0.00345377813689118,0.700578107444744,TRUE,31,329.762029204607,NA,TRUE
"Bacteroides.Otu2343",42.0293556821184,0.19129842547392,0.511931470876293,0.373679752773289,0.708642590783299,0.836801357201555,42.0293556821184,14420.0758900509,FALSE,10.6342361455658,14,10.5720491645407,10.6302365369969,5,FALSE,10.6302365369969,4.95206390016887,0.19129842547392,1.29004968010983,0.511931470876293,3.83866139151112,0.373679752773289,0.000123706890168291,0.708642590783299,TRUE,54,391.662771632101,NA,TRUE
"Faecalibacterium.Otu0751",44.5838237580646,-0.0705546285332726,0.219789928582948,-0.321009379220239,0.748203283171732,0.874216467705919,44.5838237580646,4619.44216966505,FALSE,1.86295935135422,12,9.87066894041017,1.93597213584124,10,FALSE,1.93597213584124,5.63485623126935,-0.0705546285332726,0.55438132090763,0.219789928582948,10.1642245486266,-0.321009379220239,2.86391815956489e-24,0.748203283171732,TRUE,6,630.004850091155,NA,FALSE
"Bacteroides.Otu2216",8.73969286813478,0.210756263558468,0.801253061565871,0.263033333247541,0.792524887232387,0.90556339997297,8.73969286813478,1480.6130907088,FALSE,27.3693133405766,10,14.0978844428833,25.9602046639113,10,FALSE,25.9602046639113,2.62015887228947,0.210756263558468,2.02029752180067,0.801253061565871,1.29691733223241,0.263033333247541,0.194659632228738,0.792524887232387,TRUE,26,180.16035531431,NA,TRUE
"Bacteroides.Otu1976",4.7103530928023,0.261721202450797,1.01956036413345,0.256700055884617,0.797410328402053,0.90556339997297,4.7103530928023,298.97542269797,FALSE,47.0348648675561,7,19.1707557973549,41.9904159666673,8,FALSE,41.9904159666673,1.61122349095506,0.261721202450797,2.57146032413339,1.01956036413345,0.626579175977783,0.256700055884617,0.530935122002097,0.797410328402053,TRUE,19,132.569911106163,NA,TRUE
"Bacteroides.Otu0312",0.357262664121432,-0.165224477051393,0.650526092910175,-0.253985933619126,0.799506425201361,0.90556339997297,0.357262664121432,1.18631565396953,FALSE,13.5982547758531,9,32.9483853694933,15.5426426369164,9,FALSE,15.5426426369164,-0.763804001477052,-0.165224477051393,1.63994364111752,0.650526092910175,-0.465750152826329,-0.253985933619126,0.641394348910752,0.799506425201361,TRUE,9,91.2820423313457,NA,TRUE
"Faecalibacterium.Otu0067",172.401220224582,0.0494229094517825,0.212326869990765,0.2327680403989,0.815941531368222,0.906083539748366,172.401220224582,58690.7269780326,FALSE,1.77041495906354,12,8.09321027389205,1.82655822122997,12,FALSE,1.82655822122997,7.31719952057637,0.0494229094517825,0.535072184352388,0.212326869990765,13.6751633416201,0.2327680403989,1.42886069872738e-42,0.815941531368222,TRUE,6,810.508593240398,NA,FALSE
"Bacteroides.Otu0883",1.63944536525756,0.165709177627597,0.713287759693995,0.232317427819997,0.81629147725078,0.906083539748366,1.63944536525756,29.069855385419,FALSE,19.2641281334152,8,27.3422740313133,19.9469373976751,6,FALSE,19.9469373976751,0.379989440262994,0.165709177627597,1.80666258835426,0.713287759693995,0.210326733233091,0.232317427819997,0.833412671807385,0.81629147725078,TRUE,24,139.724883049801,NA,TRUE
"Parabacteroides.Otu1107",8.09749699481753,-0.119808986449484,0.630849721534984,-0.189916841300913,0.849374295194855,0.933470760065633,8.09749699481753,472.309394115977,FALSE,16.0819563373365,8,15.2179667278527,16.0290075606528,8,FALSE,16.0290075606528,3.27906806654157,-0.119808986449484,1.59018138075993,0.630849721534984,2.06207172729852,-0.189916841300913,0.0392009076173297,0.849374295194855,TRUE,23,235.642060225344,NA,TRUE
"Bacteroides.Otu0775",10.8844191877628,-0.0552854882611682,0.364886068457329,-0.151514385010382,0.879569964237161,0.948413908162795,10.8844191877628,479.901315551777,FALSE,5.1553920099717,11,11.5740783048745,5.2970409814499,11,FALSE,5.2970409814499,3.5726613181202,-0.0552854882611682,0.921102448258879,0.364886068457329,3.87867964619294,-0.151514385010382,0.000105024953386828,0.879569964237161,TRUE,14,374.916319986584,NA,TRUE
"Megamonas.Otu2657",5.97185578113307,0.188743831631013,1.28544852043743,0.146831108854352,0.883265329482166,0.948413908162795,5.97185578113307,1219.43467579154,FALSE,67,9,18.1767497255637,67,9,FALSE,67,2.13725064515083,0.188743831631013,3.23948492177768,1.28544852043743,0.659750144469882,0.146831108854352,0.509414181753643,0.883265329482166,TRUE,9,70.2597128893406,NA,TRUE
"Lachnospiracea_incertae_sedis.Otu1990",3.85185259312477,0.0595326571076057,0.425018214780002,0.14007083705441,0.888604022062438,0.948413908162795,3.85185259312477,96.4067510513314,FALSE,6.65206462573796,9,20.1698500081492,7.0130697872117,8,FALSE,7.0130697872117,1.8260906101536,0.0595326571076057,1.07718681355292,0.425018214780002,1.69524040507936,0.14007083705441,0.0900298248851464,0.888604022062438,TRUE,10,259.536607965569,NA,TRUE
"Bacteroides.Otu2038",215.201336714569,0.0449327579261697,0.356001486511271,0.126215085129278,0.899561670652152,0.950965194689417,215.201336714569,262859.724043189,FALSE,5.09975751646215,12,8.03865618584462,5.15045151532741,10,FALSE,5.15045151532741,7.64774971057952,0.0449327579261697,0.896766930398123,0.356001486511271,8.52813529506967,0.126215085129278,1.48725540825061e-17,0.899561670652152,TRUE,27,692.203980030533,NA,FALSE
"Bacteroides.Otu2375",28.9078305505638,-0.0312489184877138,0.293499897785005,-0.106469946748003,0.91520949887044,0.958379758251121,28.9078305505638,1901.15316639743,FALSE,3.34570351888636,11,11.7403360073559,3.45946625107169,10,FALSE,3.45946625107169,4.92930202811578,-0.0312489184877138,0.740271147323945,0.293499897785005,6.65877907836208,-0.106469946748003,2.76111597509966e-11,0.91520949887044,TRUE,11,532.964823718276,NA,FALSE
"Bacteroides.Otu2431",122.840604916493,-0.0257743322115621,0.299250702599332,-0.0861295628972055,0.93136342314537,0.966180747375103,122.840604916493,42715.8203150253,FALSE,3.56683479231828,12,8.09317424363326,3.63284551643117,10,FALSE,3.63284551643117,6.99870808205867,-0.0257743322115621,0.753942046871696,0.299250702599332,9.28281969562269,-0.0861295628972055,1.65051671197135e-20,0.93136342314537,TRUE,13,698.28000173855,NA,FALSE
"Bacteroides.Otu0200",10.2708618038914,0.0202210454002645,0.617965119375758,0.0327219850542551,0.973896291739382,0.985992615771893,10.2708618038914,1005.62550057464,FALSE,15.616777773329,10,12.1413419462814,15.4074480065536,8,FALSE,15.4074480065536,3.30243102707399,0.0202210454002645,1.55806264239188,0.617965119375758,2.11957525790119,0.0327219850542551,0.0340418808674349,0.973896291739382,TRUE,15,230.903070688986,NA,TRUE
"Bacteroides.Otu2437",29.1143755135691,-0.0148431634866741,0.510057115493239,-0.0291009830777881,0.976784051748532,0.985992615771893,29.1143755135691,4785.3155951594,FALSE,10.4848837644394,11,11.8411194078188,10.5397622196705,9,FALSE,10.5397622196705,4.89765664179728,-0.0148431634866741,1.28526798994482,0.510057115493239,3.81061123447691,-0.0291009830777881,0.00013862362025595,0.976784051748532,TRUE,36,379.162524404858,NA,TRUE
"Escherichia_Shigella.Otu2393",8.32851534338329,0.0132159165571889,0.460604487230358,0.028692548430557,0.977109799413588,0.985992615771893,8.32851534338329,575.34774819261,FALSE,8.27627836342065,11,14.8003484452033,8.47200867248633,11,FALSE,8.47200867248633,3.01434199752768,0.0132159165571889,1.1627567454093,0.460604487230358,2.59240981351315,0.028692548430557,0.00953061659867055,0.977109799413588,TRUE,12,286.842942755052,NA,TRUE
"Parabacteroides.Otu1378",29.5766597567771,0.00378230311750552,0.557951915881927,0.00677890515265462,0.994591257664738,0.994591257664738,29.5766597567771,5841.6803477638,FALSE,12.6484159792259,10,12.0529985283447,12.6216257658501,7,FALSE,12.6216257658501,4.87730217127948,0.00378230311750552,1.40586126494014,0.557951915881927,3.46926278780941,0.00677890515265462,0.000521888706966527,0.994591257664738,TRUE,60,352.103373257797,NA,TRUE
"Bacteria.Otu0435",0,0,0,0,1,NA,0,0,TRUE,67,2,13.0872349945023,67,8,FALSE,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
